Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,NC0.5,NC1.0,NC2.5,NC4.0,NC10.0,TypicalSize
07/26/2026 07:24:50 PM,5,5,5,5,35,40,40,40,40,331
07/26/2026 07:24:51 PM,5,5,5,5,35,40,40,40,40,326
07/26/2026 07:24:52 PM,5,5,5,5,35,39,39,39,39,323
07/26/2026 07:24:53 PM,5,5,5,5,34,39,39,39,39,365
07/26/2026 07:24:54 PM,5,5,5,5,34,39,39,39,39,384
07/26/2026 07:24:55 PM,5,5,5,5,33,38,38,38,38,399
07/26/2026 07:24:56 PM,5,5,5,5,33,37,38,38,38,389
07/26/2026 07:24:57 PM,5,5,5,5,33,37,37,37,37,426
07/26/2026 07:24:58 PM,5,5,5,5,33,37,37,37,37,444
07/26/2026 07:24:59 PM,5,5,5,5,32,37,37,37,37,438
07/26/2026 07:25:00 PM,5,5,5,5,32,36,37,37,37,440
07/26/2026 07:25:01 PM,5,5,5,5,32,36,36,36,36,437
07/26/2026 07:25:02 PM,4,5,5,5,32,36,36,36,36,445
07/26/2026 07:25:03 PM,4,5,5,5,31,36,36,36,36,454
07/26/2026 07:25:04 PM,4,5,5,5,31,35,35,35,35,455
07/26/2026 07:25:05 PM,4,5,5,5,31,35,35,35,35,452
07/26/2026 07:25:06 PM,4,5,5,5,31,35,35,35,35,449
07/26/2026 07:25:07 PM,4,5,5,5,31,35,35,35,35,450
07/26/2026 07:25:08 PM,4,5,5,5,31,35,35,35,35,453
07/26/2026 07:25:09 PM,4,5,5,5,31,35,35,35,35,451
07/26/2026 07:25:10 PM,4,5,5,5,31,35,35,35,35,453
07/26/2026 07:25:11 PM,4,5,5,5,30,34,35,35,35,458
07/26/2026 07:25:12 PM,4,5,5,5,31,35,35,35,35,451
07/26/2026 07:25:13 PM,4,5,5,5,31,35,35,35,35,448
07/26/2026 07:25:14 PM,4,5,5,5,31,35,35,35,35,450
07/26/2026 07:25:15 PM,4,5,5,5,30,35,35,35,35,458
07/26/2026 07:25:16 PM,4,5,5,5,30,35,35,35,35,457
07/26/2026 07:25:17 PM,4,5,5,5,31,35,36,36,36,461
07/26/2026 07:25:19 PM,4,5,5,5,31,35,36,36,36,461
07/26/2026 07:25:20 PM,4,5,5,5,31,35,36,36,36,463
07/26/2026 07:25:21 PM,4,5,5,5,31,35,35,36,36,463
07/26/2026 07:25:22 PM,4,5,5,5,30,35,35,35,35,461
07/26/2026 07:25:23 PM,4,5,5,5,30,35,35,35,35,461
07/26/2026 07:25:24 PM,4,5,5,5,31,35,35,35,36,455
07/26/2026 07:25:25 PM,5,5,5,5,32,36,36,36,36,453
07/26/2026 07:25:26 PM,5,5,5,5,32,36,36,36,36,450
07/26/2026 07:25:27 PM,5,5,5,5,32,36,36,36,36,448
07/26/2026 07:25:28 PM,5,5,5,5,32,37,37,37,37,450
07/26/2026 07:25:29 PM,5,5,5,5,32,37,37,37,37,449
07/26/2026 07:25:30 PM,5,5,5,5,32,37,37,37,37,450
07/26/2026 07:25:31 PM,5,5,5,5,33,37,37,37,37,451
07/26/2026 07:25:32 PM,5,5,5,5,33,37,37,37,37,449
07/26/2026 07:25:33 PM,5,5,5,5,33,37,37,37,37,446
07/26/2026 07:25:34 PM,5,5,5,5,33,37,38,38,38,445
07/26/2026 07:25:35 PM,5,5,5,5,33,37,37,37,37,443
