Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,NC0.5,NC1.0,NC2.5,NC4.0,NC10.0,TypicalSize
07/26/2026 09:18:15 PM,5,8,11,12,26,36,39,40,40,767
07/26/2026 09:18:16 PM,5,8,10,11,28,37,40,40,40,773
07/26/2026 09:18:17 PM,5,8,9,10,29,37,40,40,40,770
07/26/2026 09:18:18 PM,5,7,9,9,31,39,40,41,41,725
07/26/2026 09:18:19 PM,5,7,8,9,31,39,40,41,41,706
07/26/2026 09:18:20 PM,5,7,7,8,33,40,41,41,42,644
07/26/2026 09:18:21 PM,5,6,7,7,35,42,42,42,42,554
07/26/2026 09:18:22 PM,5,6,7,7,35,41,42,42,42,564
07/26/2026 09:18:23 PM,5,6,7,7,35,41,42,42,42,541
07/26/2026 09:18:24 PM,5,6,6,7,35,41,42,42,42,530
07/26/2026 09:18:25 PM,5,6,6,6,35,41,41,41,41,524
07/26/2026 09:18:26 PM,5,6,6,6,34,40,40,40,40,524
07/26/2026 09:18:27 PM,5,6,6,6,33,39,39,39,39,524
07/26/2026 09:18:28 PM,5,5,6,6,32,37,38,38,38,531
07/26/2026 09:18:29 PM,5,5,5,6,31,36,37,37,37,527
07/26/2026 09:18:30 PM,4,5,5,5,30,35,35,36,36,521
07/26/2026 09:18:31 PM,4,5,5,5,29,34,34,34,34,510
07/26/2026 09:18:32 PM,4,5,5,5,28,33,33,33,33,511
07/26/2026 09:18:33 PM,4,5,5,5,27,32,32,32,32,508
07/26/2026 09:18:34 PM,4,4,5,5,27,31,31,31,31,503
07/26/2026 09:18:35 PM,4,4,4,5,26,30,30,30,30,508
07/26/2026 09:18:36 PM,4,4,4,4,25,29,29,29,29,508
07/26/2026 09:18:37 PM,4,4,4,4,24,28,28,28,28,526
07/26/2026 09:18:38 PM,3,4,4,4,23,27,27,27,27,526
07/26/2026 09:18:39 PM,3,4,4,4,22,25,26,26,26,526
07/26/2026 09:18:40 PM,3,3,4,4,21,24,25,25,25,526
07/26/2026 09:18:41 PM,3,3,4,4,20,23,23,23,23,526
07/26/2026 09:18:42 PM,3,3,3,3,19,22,22,22,22,526
07/26/2026 09:18:43 PM,3,3,3,3,18,21,21,21,21,530
07/26/2026 09:18:44 PM,3,3,3,3,17,20,20,20,20,530
07/26/2026 09:18:45 PM,2,3,3,3,16,19,19,19,19,522
07/26/2026 09:18:46 PM,2,3,3,3,16,18,18,18,18,519
07/26/2026 09:18:47 PM,2,2,3,3,15,17,18,18,18,519
07/26/2026 09:18:48 PM,2,2,2,3,15,17,17,17,17,515
07/26/2026 09:18:49 PM,2,2,2,2,14,16,16,16,16,504
07/26/2026 09:18:50 PM,2,2,2,2,14,16,16,16,16,514
07/26/2026 09:18:51 PM,2,2,2,2,13,15,16,16,16,515
07/26/2026 09:18:53 PM,2,2,2,2,13,15,15,15,15,512
07/26/2026 09:18:54 PM,2,2,2,2,13,15,15,15,15,512
07/26/2026 09:18:55 PM,2,2,2,2,12,14,15,15,15,520
07/26/2026 09:18:56 PM,2,2,2,2,12,14,14,14,14,523
07/26/2026 09:18:57 PM,2,2,2,2,12,14,14,14,14,510
07/26/2026 09:18:58 PM,2,2,2,2,12,14,14,14,14,507
07/26/2026 09:18:59 PM,2,2,2,2,12,14,14,14,14,497
07/26/2026 09:19:00 PM,2,2,2,2,12,14,14,15,15,495
07/26/2026 09:19:01 PM,2,2,2,2,12,14,14,15,15,495
07/26/2026 09:19:02 PM,2,2,2,2,12,14,14,14,14,495
07/26/2026 09:19:03 PM,2,2,2,2,12,14,14,14,14,490
07/26/2026 09:19:04 PM,2,2,2,2,12,14,14,14,14,497
07/26/2026 09:19:05 PM,2,2,2,2,12,14,14,14,14,497
07/26/2026 09:19:06 PM,2,2,2,2,12,13,14,14,14,492
