Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,NC0.5,NC1.0,NC2.5,NC4.0,NC10.0,TypicalSize
07/23/2026 06:06:24 PM,1,2,2,2,10,11,11,11,11,280
07/23/2026 06:06:25 PM,1,1,1,1,10,11,11,11,11,423
07/23/2026 06:06:26 PM,1,1,1,1,10,11,11,11,11,437
07/23/2026 06:06:27 PM,1,2,2,2,10,11,11,11,11,417
07/23/2026 06:06:28 PM,1,2,2,2,10,11,11,11,11,417
07/23/2026 06:06:29 PM,1,2,2,2,10,11,11,11,11,396
07/23/2026 06:06:30 PM,1,2,2,2,10,11,11,11,11,499
07/23/2026 06:06:31 PM,1,2,2,2,10,12,12,12,12,543
07/23/2026 06:06:32 PM,2,2,2,2,10,12,12,12,12,501
07/23/2026 06:06:33 PM,2,2,2,2,10,12,12,12,12,488
07/23/2026 06:06:34 PM,2,2,2,2,11,13,13,13,13,481
07/23/2026 06:06:35 PM,2,2,2,2,11,13,13,13,13,479
07/23/2026 06:06:36 PM,2,2,2,2,11,13,13,13,13,471
07/23/2026 06:06:37 PM,2,2,2,2,12,13,13,13,13,484
07/23/2026 06:06:38 PM,2,2,2,2,12,13,14,14,14,476
07/23/2026 06:06:39 PM,2,2,2,2,12,14,14,14,14,480
07/23/2026 06:06:40 PM,2,2,2,2,12,14,14,14,14,470
07/23/2026 06:06:41 PM,2,2,2,2,13,14,15,15,15,478
07/23/2026 06:06:42 PM,2,2,2,2,13,15,15,15,15,482
07/23/2026 06:06:44 PM,2,2,2,2,13,15,15,15,15,476
07/23/2026 06:06:45 PM,2,2,2,2,13,15,15,15,15,460
07/23/2026 06:06:46 PM,2,2,2,2,14,16,16,16,16,446
07/23/2026 06:06:47 PM,2,2,2,2,14,16,16,16,16,443
07/23/2026 06:06:48 PM,2,2,2,2,14,16,16,16,16,443
07/23/2026 06:06:49 PM,2,2,2,2,14,16,16,16,16,439
07/23/2026 06:06:50 PM,2,2,2,2,14,16,16,16,16,431
07/23/2026 06:06:51 PM,2,2,2,2,14,16,16,16,16,435
07/23/2026 06:06:52 PM,2,2,2,2,14,16,16,16,16,432
07/23/2026 06:06:53 PM,2,2,2,2,14,16,16,16,16,432
07/23/2026 06:06:54 PM,2,2,2,2,14,16,16,16,16,432
07/23/2026 06:06:55 PM,2,2,2,2,14,16,16,16,16,438
07/23/2026 06:06:56 PM,2,2,2,2,13,15,15,15,15,438
07/23/2026 06:06:57 PM,2,2,2,2,13,15,15,15,15,437
07/23/2026 06:06:58 PM,2,2,2,2,13,15,15,15,15,417
07/23/2026 06:06:59 PM,2,2,2,2,13,15,15,15,15,420
07/23/2026 06:07:00 PM,2,2,2,2,13,15,15,15,15,427
07/23/2026 06:07:01 PM,2,2,2,2,13,15,15,15,15,424
07/23/2026 06:07:02 PM,2,2,2,2,14,15,15,15,15,426
07/23/2026 06:07:03 PM,2,2,2,2,13,15,15,15,15,426
07/23/2026 06:07:04 PM,2,2,2,2,13,15,15,15,15,425
07/23/2026 06:07:05 PM,2,2,2,2,13,15,15,15,15,428
07/23/2026 06:07:06 PM,2,2,2,2,13,15,15,15,15,431
07/23/2026 06:07:07 PM,2,2,2,2,13,14,15,15,15,432
07/23/2026 06:07:08 PM,2,2,2,2,13,14,14,14,14,432
07/23/2026 06:07:09 PM,2,2,2,2,12,14,14,14,14,434
07/23/2026 06:07:10 PM,2,2,2,2,12,13,14,14,14,434
