Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,NC0.5,NC1.0,NC2.5,NC4.0,NC10.0,TypicalSize
07/26/2026 07:54:50 PM,1,3,4,4,3,7,8,9,9,675
07/26/2026 07:54:51 PM,1,2,2,2,9,10,11,11,11,563
07/26/2026 07:54:52 PM,1,2,2,2,8,10,11,11,11,717
07/26/2026 07:54:53 PM,1,2,2,2,9,11,11,11,11,721
07/26/2026 07:54:54 PM,1,2,2,2,9,11,12,12,12,684
07/26/2026 07:54:55 PM,1,2,2,2,10,12,12,12,12,644
07/26/2026 07:54:56 PM,2,2,2,2,10,12,12,12,12,605
07/26/2026 07:54:57 PM,2,2,2,2,11,12,13,13,13,506
07/26/2026 07:54:58 PM,2,2,2,2,11,13,13,13,13,510
07/26/2026 07:54:59 PM,2,2,2,2,11,13,13,13,13,531
07/26/2026 07:55:00 PM,2,2,2,2,12,13,13,13,13,538
07/26/2026 07:55:01 PM,2,2,2,2,12,14,14,14,14,544
07/26/2026 07:55:02 PM,2,2,2,2,12,14,14,14,14,544
07/26/2026 07:55:03 PM,2,2,2,2,12,14,15,15,15,534
07/26/2026 07:55:04 PM,2,2,2,2,13,15,15,15,15,528
07/26/2026 07:55:05 PM,2,2,2,2,13,15,15,15,15,528
07/26/2026 07:55:06 PM,2,2,2,2,13,15,15,15,15,530
07/26/2026 07:55:07 PM,2,2,2,2,14,16,16,16,16,518
07/26/2026 07:55:08 PM,2,2,2,2,15,17,17,17,17,502
07/26/2026 07:55:09 PM,2,3,3,3,16,19,19,19,19,481
07/26/2026 07:55:10 PM,2,3,3,3,17,20,20,20,20,488
07/26/2026 07:55:11 PM,3,3,3,3,20,22,23,23,23,502
07/26/2026 07:55:12 PM,3,3,3,4,22,25,25,25,25,507
07/26/2026 07:55:13 PM,3,4,4,4,23,27,27,27,27,494
07/26/2026 07:55:14 PM,3,4,4,4,24,28,28,28,28,507
07/26/2026 07:55:15 PM,4,4,4,4,25,29,29,29,29,502
07/26/2026 07:55:16 PM,4,4,4,4,26,29,29,29,29,507
07/26/2026 07:55:17 PM,4,4,4,4,26,30,30,30,30,493
07/26/2026 07:55:18 PM,4,4,4,4,27,31,31,31,31,509
07/26/2026 07:55:19 PM,4,4,4,5,27,31,31,32,32,513
07/26/2026 07:55:20 PM,4,4,4,5,28,32,32,32,32,505
07/26/2026 07:55:21 PM,4,4,5,5,28,32,33,33,33,498
07/26/2026 07:55:22 PM,4,4,5,5,28,32,33,33,33,498
07/26/2026 07:55:23 PM,4,4,5,5,28,32,33,33,33,500
07/26/2026 07:55:24 PM,4,4,5,5,28,32,32,32,32,493
07/26/2026 07:55:25 PM,4,4,5,5,28,32,32,32,32,500
07/26/2026 07:55:26 PM,4,4,4,5,27,31,32,32,32,502
07/26/2026 07:55:27 PM,4,4,4,5,28,32,32,32,32,501
07/26/2026 07:55:28 PM,4,4,5,5,28,32,32,32,32,496
07/26/2026 07:55:29 PM,4,4,5,5,28,32,33,33,33,493
07/26/2026 07:55:30 PM,4,4,5,5,28,32,33,33,33,492
07/26/2026 07:55:31 PM,4,4,5,5,28,32,33,33,33,493
07/26/2026 07:55:32 PM,4,4,5,5,28,32,32,32,32,492
07/26/2026 07:55:33 PM,4,4,4,5,28,32,32,32,32,495
07/26/2026 07:55:34 PM,4,4,4,5,28,32,32,32,32,500
07/26/2026 07:55:35 PM,4,4,4,5,27,31,32,32,32,505
07/26/2026 07:55:36 PM,4,4,4,4,27,31,31,31,31,503
07/26/2026 07:55:37 PM,4,4,4,4,27,31,31,31,31,507
07/26/2026 07:55:38 PM,4,4,4,4,26,30,30,31,31,505
07/26/2026 07:55:40 PM,4,4,4,4,26,30,30,30,30,497
07/26/2026 07:55:41 PM,4,4,4,4,26,30,30,30,30,502
07/26/2026 07:55:42 PM,4,4,4,4,26,30,30,30,31,501
07/26/2026 07:55:43 PM,4,4,4,4,26,30,30,30,30,506
07/26/2026 07:55:44 PM,4,4,4,4,26,30,30,30,30,507
07/26/2026 07:55:45 PM,4,4,4,4,26,30,30,30,30,500
07/26/2026 07:55:46 PM,4,4,4,4,27,30,31,31,31,499
07/26/2026 07:55:47 PM,4,4,4,4,27,30,31,31,31,502
07/26/2026 07:55:48 PM,4,4,4,4,27,30,31,31,31,503
07/26/2026 07:55:49 PM,4,4,4,4,26,30,30,30,30,501
07/26/2026 07:55:50 PM,4,4,4,4,26,30,30,30,30,500
07/26/2026 07:55:51 PM,4,4,4,4,26,30,30,30,30,496
07/26/2026 07:55:52 PM,4,4,4,4,26,29,29,29,29,499
07/26/2026 07:55:53 PM,4,4,4,4,25,29,29,29,29,500
07/26/2026 07:55:54 PM,4,4,4,4,25,28,28,28,28,499
07/26/2026 07:55:55 PM,4,4,4,4,24,28,28,28,28,497
07/26/2026 07:55:56 PM,4,4,4,4,24,28,28,28,28,495
07/26/2026 07:55:57 PM,3,4,4,4,24,28,28,28,28,497
07/26/2026 07:55:58 PM,3,4,4,4,24,28,28,28,28,497
07/26/2026 07:55:59 PM,3,4,4,4,24,27,28,28,28,498
07/26/2026 07:56:00 PM,3,4,4,4,24,27,27,27,27,499
07/26/2026 07:56:01 PM,3,4,4,4,23,27,27,27,27,499
07/26/2026 07:56:02 PM,3,4,4,4,23,26,27,27,27,498
07/26/2026 07:56:03 PM,3,4,4,4,23,26,26,26,26,498
07/26/2026 07:56:04 PM,3,4,4,4,22,25,26,26,26,497
