Timestamp,PM1.0,PM2.5,PM4.0,PM10.0,NC0.5,NC1.0,NC2.5,NC4.0,NC10.0,TypicalSize
07/23/2026 06:14:34 PM,2,4,6,6,12,17,19,19,19,528
07/23/2026 06:14:35 PM,3,4,5,5,15,19,20,20,21,748
07/23/2026 06:14:36 PM,2,4,6,7,11,16,18,19,19,953
07/23/2026 06:14:37 PM,2,4,6,7,11,16,18,19,19,960
07/23/2026 06:14:38 PM,3,4,4,5,16,20,21,21,21,680
07/23/2026 06:14:39 PM,3,3,4,4,17,20,21,21,21,657
07/23/2026 06:14:40 PM,3,3,4,4,17,20,21,21,21,687
07/23/2026 06:14:41 PM,3,3,4,4,18,21,21,21,22,626
07/23/2026 06:14:42 PM,3,3,4,4,17,21,21,21,21,626
07/23/2026 06:14:43 PM,3,3,3,4,17,20,21,21,21,636
07/23/2026 06:14:44 PM,3,3,3,4,17,20,20,20,20,636
07/23/2026 06:14:45 PM,3,3,4,4,16,19,20,20,20,659
07/23/2026 06:14:46 PM,2,3,4,4,16,19,20,20,20,679
07/23/2026 06:14:47 PM,2,3,3,4,16,19,20,20,20,650
07/23/2026 06:14:48 PM,2,3,3,3,16,19,20,20,20,617
07/23/2026 06:14:49 PM,2,3,3,3,16,19,20,20,20,628
07/23/2026 06:14:50 PM,2,3,3,3,16,19,19,19,19,618
07/23/2026 06:14:52 PM,2,3,3,3,16,19,19,19,19,630
07/23/2026 06:14:53 PM,2,3,3,3,16,18,19,19,19,653
07/23/2026 06:14:54 PM,2,3,3,3,16,18,19,19,19,655
07/23/2026 06:14:55 PM,2,3,3,3,16,19,19,19,19,654
07/23/2026 06:14:56 PM,2,3,3,3,16,19,20,20,20,632
07/23/2026 06:14:57 PM,2,3,3,3,16,19,20,20,20,640
07/23/2026 06:14:58 PM,2,3,3,3,16,19,20,20,20,626
07/23/2026 06:14:59 PM,2,3,3,3,16,19,20,20,20,629
07/23/2026 06:15:00 PM,2,3,3,3,16,19,20,20,20,631
07/23/2026 06:15:01 PM,2,3,3,3,16,19,20,20,20,632
07/23/2026 06:15:02 PM,2,3,3,3,16,19,19,19,19,627
07/23/2026 06:15:03 PM,2,3,3,3,16,19,19,19,19,633
07/23/2026 06:15:04 PM,2,3,3,3,16,19,19,19,19,639
07/23/2026 06:15:05 PM,2,3,3,3,16,19,19,19,19,644
07/23/2026 06:15:06 PM,2,3,3,3,15,18,19,19,19,666
07/23/2026 06:15:07 PM,2,3,3,3,15,18,18,19,19,660
07/23/2026 06:15:08 PM,2,3,3,3,15,18,19,19,19,670
07/23/2026 06:15:09 PM,2,3,3,3,15,18,19,19,19,659
07/23/2026 06:15:10 PM,2,3,3,3,15,18,19,19,19,667
07/23/2026 06:15:11 PM,2,3,3,3,15,18,18,19,19,670
07/23/2026 06:15:12 PM,2,3,3,3,15,18,18,18,19,671
07/23/2026 06:15:13 PM,2,3,3,3,15,18,19,19,19,664
07/23/2026 06:15:14 PM,2,3,3,3,16,19,19,19,19,663
07/23/2026 06:15:15 PM,2,3,3,3,16,19,20,20,20,666
07/23/2026 06:15:16 PM,3,3,3,4,17,20,20,21,21,669
07/23/2026 06:15:17 PM,3,3,4,4,17,20,21,21,21,673
07/23/2026 06:15:18 PM,3,3,4,4,17,21,21,21,21,669
07/23/2026 06:15:19 PM,3,3,4,4,17,21,21,21,21,678
07/23/2026 06:15:20 PM,3,3,4,4,17,21,21,21,21,675
07/23/2026 06:15:21 PM,3,3,4,4,17,21,21,21,21,673
07/23/2026 06:15:22 PM,3,3,4,4,18,21,21,21,21,670
07/23/2026 06:15:23 PM,3,3,4,4,17,21,21,21,21,674
07/23/2026 06:15:24 PM,3,3,4,4,18,21,21,21,21,660
07/23/2026 06:15:25 PM,3,3,4,4,18,21,21,21,21,661
07/23/2026 06:15:26 PM,3,3,4,4,18,21,21,21,21,662
07/23/2026 06:15:27 PM,3,3,3,4,18,21,21,21,21,652
07/23/2026 06:15:28 PM,3,3,3,4,18,21,21,21,21,658
07/23/2026 06:15:29 PM,3,3,3,4,17,21,21,21,21,652
07/23/2026 06:15:30 PM,3,3,3,4,17,20,21,21,21,648
07/23/2026 06:15:31 PM,3,3,3,3,17,20,21,21,21,645
07/23/2026 06:15:32 PM,3,3,3,3,17,20,21,21,21,636
07/23/2026 06:15:33 PM,3,3,3,3,17,20,21,21,21,634
07/23/2026 06:15:34 PM,3,3,3,3,17,20,21,21,21,633
07/23/2026 06:15:35 PM,3,3,3,3,17,20,21,21,21,631
07/23/2026 06:15:36 PM,3,3,3,3,17,20,21,21,21,640
07/23/2026 06:15:37 PM,3,3,3,3,17,20,20,20,20,645
07/23/2026 06:15:38 PM,3,3,3,3,17,20,20,20,20,639
07/23/2026 06:15:39 PM,3,3,3,3,17,20,20,20,20,637
07/23/2026 06:15:40 PM,2,3,3,3,17,20,20,20,20,638
07/23/2026 06:15:41 PM,2,3,3,3,17,19,20,20,20,637
07/23/2026 06:15:42 PM,2,3,3,3,17,19,20,20,20,634
07/23/2026 06:15:43 PM,3,3,3,3,17,20,20,20,20,636
07/23/2026 06:15:44 PM,3,3,3,3,17,20,20,20,20,634
07/23/2026 06:15:45 PM,3,3,3,3,17,20,20,20,20,627
07/23/2026 06:15:46 PM,3,3,3,3,17,20,20,20,20,627
07/23/2026 06:15:47 PM,3,3,3,3,17,20,20,20,20,627
07/23/2026 06:15:48 PM,3,3,3,3,17,20,20,20,20,623
07/23/2026 06:15:49 PM,3,3,3,3,17,20,20,20,20,623
07/23/2026 06:15:50 PM,2,3,3,3,17,19,20,20,20,625
07/23/2026 06:15:51 PM,2,3,3,3,17,19,20,20,20,629
07/23/2026 06:15:52 PM,2,3,3,3,17,19,20,20,20,630
07/23/2026 06:15:53 PM,2,3,3,3,17,19,20,20,20,632
07/23/2026 06:15:54 PM,2,3,3,3,17,19,20,20,20,637
07/23/2026 06:15:56 PM,2,3,3,3,16,19,20,20,20,639
07/23/2026 06:15:57 PM,2,3,3,3,16,19,19,19,19,643
07/23/2026 06:15:58 PM,2,3,3,3,16,19,19,19,19,641
07/23/2026 06:15:59 PM,2,3,3,3,16,18,19,19,19,643
07/23/2026 06:16:00 PM,2,3,3,3,15,18,18,18,18,642
07/23/2026 06:16:01 PM,2,3,3,3,15,18,18,18,18,644
07/23/2026 06:16:02 PM,2,3,3,3,15,17,18,18,18,643
07/23/2026 06:16:03 PM,2,3,3,3,14,17,17,17,17,646
07/23/2026 06:16:04 PM,2,3,3,3,14,17,17,17,17,643
07/23/2026 06:16:05 PM,2,2,3,3,14,16,16,16,16,641
07/23/2026 06:16:06 PM,2,2,3,3,14,16,16,16,16,643
07/23/2026 06:16:07 PM,2,2,3,3,14,16,16,16,16,643
07/23/2026 06:16:08 PM,2,2,3,3,14,16,16,16,16,641
07/23/2026 06:16:09 PM,2,2,3,3,14,16,16,16,16,638
07/23/2026 06:16:10 PM,2,2,3,3,14,16,16,16,16,635
07/23/2026 06:16:11 PM,2,2,3,3,14,16,16,16,16,632
07/23/2026 06:16:12 PM,2,2,3,3,14,16,16,16,16,630
07/23/2026 06:16:13 PM,2,2,3,3,14,16,16,16,16,629
07/23/2026 06:16:14 PM,2,2,3,3,13,16,16,16,16,629
07/23/2026 06:16:15 PM,2,2,2,3,13,16,16,16,16,624
07/23/2026 06:16:16 PM,2,2,2,3,14,16,16,16,16,618
07/23/2026 06:16:17 PM,2,2,2,3,14,16,16,16,16,618
07/23/2026 06:16:18 PM,2,2,2,3,14,16,16,16,16,618
07/23/2026 06:16:19 PM,2,2,2,3,13,16,16,16,16,618
07/23/2026 06:16:20 PM,2,2,2,2,13,15,16,16,16,618
07/23/2026 06:16:21 PM,2,2,2,2,13,15,15,16,16,615
07/23/2026 06:16:22 PM,2,2,2,2,13,15,15,16,16,615
07/23/2026 06:16:23 PM,2,2,2,2,13,15,15,15,15,614
07/23/2026 06:16:24 PM,2,2,2,2,13,15,15,15,15,612
07/23/2026 06:16:25 PM,2,2,2,2,13,15,15,15,15,611
07/23/2026 06:16:26 PM,2,2,2,2,13,15,15,15,15,610
07/23/2026 06:16:27 PM,2,2,2,2,13,15,15,15,15,611
07/23/2026 06:16:28 PM,2,2,2,2,13,15,15,15,15,605
07/23/2026 06:16:29 PM,2,2,2,2,13,15,15,15,15,604
07/23/2026 06:16:30 PM,2,2,2,2,13,15,15,16,16,602
07/23/2026 06:16:31 PM,2,2,2,2,13,16,16,16,16,600
07/23/2026 06:16:32 PM,2,2,2,2,13,16,16,16,16,600
07/23/2026 06:16:33 PM,2,2,2,2,13,15,16,16,16,600
07/23/2026 06:16:34 PM,2,2,2,2,13,15,16,16,16,598
07/23/2026 06:16:35 PM,2,2,2,2,13,15,15,16,16,598
07/23/2026 06:16:36 PM,2,2,2,2,13,15,15,15,15,599
07/23/2026 06:16:37 PM,2,2,2,2,13,15,15,15,15,600
07/23/2026 06:16:38 PM,2,2,2,2,13,15,15,15,15,602
07/23/2026 06:16:39 PM,2,2,2,2,13,15,15,15,15,602
07/23/2026 06:16:40 PM,2,2,2,2,13,15,15,15,15,600
07/23/2026 06:16:41 PM,2,2,2,2,13,15,15,15,15,594
07/23/2026 06:16:42 PM,2,2,2,2,13,15,15,15,15,594
07/23/2026 06:16:43 PM,2,2,2,2,13,15,15,15,15,589
07/23/2026 06:16:44 PM,2,2,2,2,13,15,15,15,15,589
07/23/2026 06:16:45 PM,2,2,2,2,12,14,14,15,15,588
07/23/2026 06:16:46 PM,2,2,2,2,12,14,14,14,14,587
07/23/2026 06:16:47 PM,2,2,2,2,12,14,14,14,14,585
07/23/2026 06:16:48 PM,2,2,2,2,12,14,14,14,14,582
07/23/2026 06:16:49 PM,2,2,2,2,12,14,14,14,14,581
07/23/2026 06:16:50 PM,2,2,2,2,12,14,14,14,14,582
07/23/2026 06:16:51 PM,2,2,2,2,12,14,14,14,14,581
07/23/2026 06:16:52 PM,2,2,2,2,12,13,14,14,14,580
07/23/2026 06:16:53 PM,2,2,2,2,12,13,14,14,14,583
07/23/2026 06:16:54 PM,2,2,2,2,12,13,13,13,13,583
07/23/2026 06:16:55 PM,2,2,2,2,11,13,13,13,13,584
07/23/2026 06:16:56 PM,2,2,2,2,11,13,13,13,13,585
07/23/2026 06:16:57 PM,2,2,2,2,11,13,13,13,13,584
07/23/2026 06:16:58 PM,2,2,2,2,11,13,13,13,13,583
07/23/2026 06:17:00 PM,2,2,2,2,11,13,13,13,13,583
07/23/2026 06:17:01 PM,2,2,2,2,11,13,13,13,13,582
07/23/2026 06:17:02 PM,2,2,2,2,11,13,13,13,13,583
07/23/2026 06:17:03 PM,2,2,2,2,11,13,13,13,13,581
07/23/2026 06:17:04 PM,2,2,2,2,12,13,13,13,14,582
07/23/2026 06:17:05 PM,2,2,2,2,12,14,14,14,14,582
07/23/2026 06:17:06 PM,2,2,2,2,12,14,14,14,14,576
07/23/2026 06:17:07 PM,2,2,2,2,13,15,15,15,15,576
07/23/2026 06:17:08 PM,2,2,2,2,13,15,15,15,15,574
07/23/2026 06:17:09 PM,2,2,2,2,14,16,16,16,16,575
07/23/2026 06:17:10 PM,2,2,2,2,14,16,16,16,16,575
07/23/2026 06:17:11 PM,2,2,2,2,14,16,16,16,16,575
07/23/2026 06:17:12 PM,2,2,2,2,14,16,17,17,17,572
07/23/2026 06:17:13 PM,2,2,2,3,15,17,17,17,17,570
07/23/2026 06:17:14 PM,2,2,3,3,15,17,17,17,17,569
07/23/2026 06:17:15 PM,2,2,3,3,15,17,18,18,18,568
07/23/2026 06:17:16 PM,2,2,3,3,15,18,18,18,18,567
07/23/2026 06:17:17 PM,2,2,3,3,15,18,18,18,18,566
07/23/2026 06:17:18 PM,2,2,3,3,15,18,18,18,18,565
07/23/2026 06:17:19 PM,2,2,3,3,15,17,18,18,18,563
07/23/2026 06:17:20 PM,2,2,3,3,15,17,18,18,18,563
07/23/2026 06:17:21 PM,2,2,3,3,15,17,18,18,18,564
07/23/2026 06:17:22 PM,2,2,3,3,15,17,18,18,18,563
07/23/2026 06:17:23 PM,2,2,3,3,15,18,18,18,18,560
07/23/2026 06:17:24 PM,2,2,3,3,15,18,18,18,18,563
07/23/2026 06:17:25 PM,2,2,3,3,15,18,18,18,18,563
07/23/2026 06:17:26 PM,2,2,3,3,15,17,18,18,18,561
07/23/2026 06:17:27 PM,2,2,3,3,15,17,17,17,17,561
07/23/2026 06:17:28 PM,2,2,2,3,15,17,17,17,17,560
07/23/2026 06:17:29 PM,2,2,2,3,15,17,17,17,17,561
07/23/2026 06:17:30 PM,2,2,2,3,15,17,17,17,17,560
07/23/2026 06:17:31 PM,2,2,2,2,15,17,17,17,17,561
07/23/2026 06:17:32 PM,2,2,2,2,15,17,17,17,17,561
07/23/2026 06:17:33 PM,2,2,2,2,14,17,17,17,17,561
07/23/2026 06:17:34 PM,2,2,2,2,14,16,17,17,17,561
07/23/2026 06:17:35 PM,2,2,2,2,14,16,16,16,16,562
07/23/2026 06:17:36 PM,2,2,2,2,14,16,16,16,16,559
07/23/2026 06:17:37 PM,2,2,2,2,14,16,17,17,17,557
07/23/2026 06:17:38 PM,2,2,2,2,14,16,17,17,17,556
07/23/2026 06:17:39 PM,2,2,2,2,14,17,17,17,17,556
07/23/2026 06:17:40 PM,2,2,2,2,14,16,17,17,17,556
07/23/2026 06:17:41 PM,2,2,2,2,14,16,17,17,17,558
07/23/2026 06:17:42 PM,2,2,2,2,14,16,17,17,17,561
07/23/2026 06:17:43 PM,2,2,2,2,14,16,17,17,17,560
07/23/2026 06:17:44 PM,2,2,2,2,15,17,17,17,17,562
07/23/2026 06:17:45 PM,2,2,2,2,15,17,17,17,17,562
07/23/2026 06:17:46 PM,2,2,2,2,15,17,17,17,17,561
07/23/2026 06:17:47 PM,2,2,2,2,15,17,17,17,17,562
07/23/2026 06:17:48 PM,2,2,2,2,15,17,17,17,17,562
07/23/2026 06:17:49 PM,2,2,2,2,15,17,17,17,17,560
07/23/2026 06:17:50 PM,2,2,2,2,15,17,17,17,17,557
07/23/2026 06:17:51 PM,2,2,2,2,15,17,17,17,17,554
07/23/2026 06:17:52 PM,2,2,2,3,15,17,17,17,17,554
07/23/2026 06:17:53 PM,2,2,2,3,15,17,17,17,17,555
07/23/2026 06:17:54 PM,2,2,2,3,15,17,17,17,17,554
07/23/2026 06:17:55 PM,2,2,2,2,15,17,17,17,17,554
07/23/2026 06:17:56 PM,2,2,2,2,14,17,17,17,17,555
07/23/2026 06:17:57 PM,2,2,2,2,14,16,16,16,16,553
07/23/2026 06:17:58 PM,2,2,2,2,14,16,16,16,16,552
07/23/2026 06:17:59 PM,2,2,2,2,14,16,16,16,16,551
07/23/2026 06:18:01 PM,2,2,2,2,14,16,16,16,16,550
07/23/2026 06:18:02 PM,2,2,2,2,13,15,15,15,15,553
07/23/2026 06:18:03 PM,2,2,2,2,13,15,15,15,15,553
07/23/2026 06:18:04 PM,2,2,2,2,13,15,15,15,15,550
07/23/2026 06:18:05 PM,2,2,2,2,13,15,15,15,15,552
07/23/2026 06:18:06 PM,2,2,2,2,13,15,15,15,15,551
07/23/2026 06:18:07 PM,2,2,2,2,13,15,15,15,15,552
